2026-05-06 22:08:53,785 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 22:13:04,041 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 22:13:04,041 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-06 22:13:04,557 | INFO | NotesAPI | Response Status -> 400
2026-05-06 22:13:04,561 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 22:13:04,562 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 22:13:05,199 | INFO | AuthAPI | Response Status -> 200
2026-05-06 22:13:05,201 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 22:13:05,201 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-06 22:13:05,740 | INFO | NotesAPI | Response Status -> 400
2026-05-06 22:48:53,968 | INFO | conftest | Launching Chrome browser
2026-05-06 22:48:58,032 | INFO | conftest | Performing login fixture setup
2026-05-06 22:49:00,444 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-06 22:49:00,444 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-06 22:49:00,620 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-06 22:49:00,740 | INFO | LoginPage | Clicking element: ('xpath', "//button[text()='Login']")
2026-05-06 22:49:00,852 | INFO | LoginPage | Login button clicked
2026-05-06 22:49:00,852 | INFO | conftest | Login fixture completed
2026-05-06 22:49:00,854 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 22:49:00,855 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 22:49:01,818 | INFO | AuthAPI | Response Status -> 200
2026-05-06 22:49:01,823 | INFO | test_ui_to_api_validation | STARTING E2E TEST: UI -> API
2026-05-06 22:49:01,823 | INFO | test_ui_to_api_validation | Creating note from UI | Title: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:01,823 | INFO | NotesPage | Creating note | Title: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:01,823 | INFO | NotesPage | Clicking element: ('xpath', "//button[text()='+ Add Note']")
2026-05-06 22:49:02,112 | INFO | NotesPage | Typing 'E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7' into element: ('id', 'title')
2026-05-06 22:49:02,331 | INFO | NotesPage | Typing 'Hybrid UI API Validation' into element: ('id', 'description')
2026-05-06 22:49:02,521 | INFO | NotesPage | Clicking element: ('xpath', "//button[contains(text(),'Create')]")
2026-05-06 22:49:02,626 | INFO | NotesPage | Note created successfully | Title: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:02,626 | INFO | NotesPage | Checking if note exists: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:02,866 | WARNING | NotesPage | Note NOT found: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:03,367 | INFO | NotesPage | Checking if note exists: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:05,454 | INFO | NotesPage | Note found: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:05,454 | INFO | NotesPage | Checking if note exists: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:05,478 | INFO | NotesPage | Note found: E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7
2026-05-06 22:49:05,478 | INFO | test_ui_to_api_validation | Note visible in UI successfully
2026-05-06 22:49:05,478 | INFO | test_ui_to_api_validation | Calling GET /notes API
2026-05-06 22:49:05,478 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 22:49:06,287 | INFO | NotesAPI | Response Status -> 200
2026-05-06 22:49:06,287 | INFO | test_ui_to_api_validation | API Response Status: 200
2026-05-06 22:49:06,287 | INFO | test_ui_to_api_validation | API Response Time: 0.80648
2026-05-06 22:49:06,288 | INFO | test_ui_to_api_validation | Total Notes Returned: 22
2026-05-06 22:49:06,288 | INFO | test_ui_to_api_validation | Matched Note: {'id': '69fb780881124e02985b92da', 'title': 'E2E-9ea2633c-dd8c-43ce-966b-a4a74fe300a7', 'description': 'Hybrid UI API Validation', 'category': 'Home', 'completed': False, 'created_at': '2026-05-06T17:19:04.526Z', 'updated_at': '2026-05-06T17:19:04.526Z', 'user_id': '69fb505d81124e02985b5b90'}
2026-05-06 22:49:06,288 | INFO | test_ui_to_api_validation | E2E UI -> API validation PASSED
2026-05-06 22:49:06,292 | INFO | conftest | Closing browser
2026-05-06 22:50:58,346 | INFO | conftest | Launching Chrome browser
2026-05-06 22:51:01,063 | INFO | conftest | Performing login fixture setup
2026-05-06 22:51:03,522 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-06 22:51:03,522 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-06 22:51:03,767 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-06 22:51:03,854 | INFO | LoginPage | Clicking element: ('xpath', "//button[text()='Login']")
2026-05-06 22:51:03,969 | INFO | LoginPage | Login button clicked
2026-05-06 22:51:03,969 | INFO | conftest | Login fixture completed
2026-05-06 22:51:03,971 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 22:51:03,971 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 22:51:05,123 | INFO | AuthAPI | Response Status -> 200
2026-05-06 22:51:05,129 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-06 22:51:05,129 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-85f89428-a500-40c0-811b-80199fc94c8c
2026-05-06 22:51:05,129 | INFO | NotesPage | Creating note | Title: DELETE-85f89428-a500-40c0-811b-80199fc94c8c
2026-05-06 22:51:05,130 | INFO | NotesPage | Clicking element: ('xpath', "//button[text()='+ Add Note']")
2026-05-06 22:51:05,411 | INFO | NotesPage | Typing 'DELETE-85f89428-a500-40c0-811b-80199fc94c8c' into element: ('id', 'title')
2026-05-06 22:51:05,528 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-06 22:51:05,857 | INFO | NotesPage | Clicking element: ('xpath', "//button[contains(text(),'Create')]")
2026-05-06 22:51:05,964 | INFO | NotesPage | Note created successfully | Title: DELETE-85f89428-a500-40c0-811b-80199fc94c8c
2026-05-06 22:51:05,964 | INFO | NotesPage | Checking if note exists: DELETE-85f89428-a500-40c0-811b-80199fc94c8c
2026-05-06 22:51:09,214 | INFO | conftest | Closing browser
2026-05-06 22:52:12,658 | INFO | conftest | Launching Chrome browser
2026-05-06 22:52:15,277 | INFO | conftest | Performing login fixture setup
2026-05-06 22:52:17,767 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-06 22:52:17,767 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-06 22:52:17,838 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-06 22:52:17,884 | INFO | LoginPage | Clicking element: ('xpath', "//button[text()='Login']")
2026-05-06 22:52:17,952 | INFO | LoginPage | Login button clicked
2026-05-06 22:52:17,952 | INFO | conftest | Login fixture completed
2026-05-06 22:52:17,953 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 22:52:17,954 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 22:52:18,977 | INFO | AuthAPI | Response Status -> 200
2026-05-06 22:52:18,981 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-06 22:52:18,981 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:18,982 | INFO | NotesPage | Creating note | Title: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:18,982 | INFO | NotesPage | Clicking element: ('xpath', "//button[text()='+ Add Note']")
2026-05-06 22:52:19,655 | INFO | NotesPage | Typing 'DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3' into element: ('id', 'title')
2026-05-06 22:52:19,738 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-06 22:52:19,961 | INFO | NotesPage | Clicking element: ('xpath', "//button[contains(text(),'Create')]")
2026-05-06 22:52:20,038 | INFO | NotesPage | Note created successfully | Title: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:20,038 | INFO | NotesPage | Checking if note exists: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:20,212 | WARNING | NotesPage | Note NOT found: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:20,712 | INFO | NotesPage | Checking if note exists: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:23,969 | INFO | NotesPage | Note found: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:23,969 | INFO | NotesPage | Checking if note exists: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:23,995 | INFO | NotesPage | Note found: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:23,996 | INFO | test_api_to_ui_validation | Note created and visible in UI
2026-05-06 22:52:23,996 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 22:52:24,949 | INFO | NotesAPI | Response Status -> 200
2026-05-06 22:52:24,950 | INFO | test_api_to_ui_validation | Located Note ID: 69fb78ce81124e02985b93b2
2026-05-06 22:52:24,950 | INFO | test_api_to_ui_validation | Deleting note via API | ID: 69fb78ce81124e02985b93b2
2026-05-06 22:52:24,950 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fb78ce81124e02985b93b2
2026-05-06 22:52:26,554 | INFO | NotesAPI | Response Status -> 200
2026-05-06 22:52:26,554 | INFO | test_api_to_ui_validation | Delete Status: 200
2026-05-06 22:52:26,555 | INFO | test_api_to_ui_validation | Refreshing UI page
2026-05-06 22:52:26,555 | INFO | NotesPage | Refreshing browser page
2026-05-06 22:52:29,103 | INFO | NotesPage | Checking if note exists: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:29,129 | WARNING | NotesPage | Note NOT found: DELETE-e94dc1d9-01ae-43a4-ba5f-6185b1a803a3
2026-05-06 22:52:29,129 | INFO | test_api_to_ui_validation | Deleted note removed from UI successfully
2026-05-06 22:52:29,129 | INFO | test_api_to_ui_validation | E2E API -> UI validation PASSED
2026-05-06 22:52:29,133 | INFO | conftest | Closing browser
2026-05-06 23:37:37,864 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:37,864 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:38,662 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:38,667 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:38,667 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-06 23:37:39,382 | INFO | AuthAPI | Response Status -> 401
2026-05-06 23:37:39,387 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:39,387 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-06 23:37:40,081 | INFO | AuthAPI | Response Status -> 400
2026-05-06 23:37:40,090 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:40,091 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:40,652 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:40,656 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:40,656 | INFO | NotesAPI | Payload -> {'title': 'API-4dbc51a5-1bda-4a16-b1f0-dbb9548170e0', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-06 23:37:41,396 | INFO | NotesAPI | Response Status -> 200
2026-05-06 23:37:41,422 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:41,423 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:41,970 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:41,974 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:41,974 | INFO | NotesAPI | Payload -> {'title': 'DELETE-1886f710-a175-4928-972b-4f5b47e9b699', 'description': 'Delete Description', 'category': 'Work'}
2026-05-06 23:37:42,455 | INFO | NotesAPI | Response Status -> 200
2026-05-06 23:37:42,456 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fb837081124e02985b9e5f
2026-05-06 23:37:42,934 | INFO | NotesAPI | Response Status -> 200
2026-05-06 23:37:42,934 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:43,702 | INFO | NotesAPI | Response Status -> 200
2026-05-06 23:37:43,714 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:43,714 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:44,541 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:44,543 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-06 23:37:44,543 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:45,009 | INFO | NotesAPI | Response Status -> 200
2026-05-06 23:37:45,010 | INFO | test_get_notes | Response received: 200
2026-05-06 23:37:45,010 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-06 23:37:45,038 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:45,038 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:45,843 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:45,847 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:46,314 | INFO | NotesAPI | Response Status -> 200
2026-05-06 23:37:46,324 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:46,792 | INFO | NotesAPI | Response Status -> 401
2026-05-06 23:37:46,801 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:46,801 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:47,352 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:47,355 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-06 23:37:47,817 | INFO | NotesAPI | Response Status -> 400
2026-05-06 23:37:47,840 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:47,840 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:48,399 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:48,404 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:48,404 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-06 23:37:48,871 | INFO | NotesAPI | Response Status -> 400
2026-05-06 23:37:48,880 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:48,880 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:49,425 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:49,428 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-06 23:37:49,428 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-06 23:37:49,897 | INFO | NotesAPI | Response Status -> 400
2026-05-06 23:37:49,902 | INFO | conftest | Launching Chrome browser
2026-05-06 23:37:52,705 | INFO | conftest | Performing login fixture setup
2026-05-06 23:37:55,528 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-06 23:37:55,528 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-06 23:37:55,633 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-06 23:37:55,699 | INFO | LoginPage | Clicking element: ('xpath', "//button[text()='Login']")
2026-05-06 23:37:55,810 | INFO | LoginPage | Login button clicked
2026-05-06 23:37:55,811 | INFO | conftest | Login fixture completed
2026-05-06 23:37:55,813 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-06 23:37:55,813 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-06 23:37:57,012 | INFO | AuthAPI | Response Status -> 200
2026-05-06 23:37:57,017 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-06 23:37:57,018 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:37:57,018 | INFO | NotesPage | Creating note | Title: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:37:57,019 | INFO | NotesPage | Clicking element: ('xpath', "//button[text()='+ Add Note']")
2026-05-06 23:37:57,379 | INFO | NotesPage | Typing 'DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576' into element: ('id', 'title')
2026-05-06 23:37:57,482 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-06 23:37:57,705 | INFO | NotesPage | Clicking element: ('xpath', "//button[contains(text(),'Create')]")
2026-05-06 23:37:57,758 | INFO | NotesPage | Note created successfully | Title: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:37:57,758 | INFO | NotesPage | Checking if note exists: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:37:57,997 | WARNING | NotesPage | Note NOT found: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:37:58,498 | INFO | NotesPage | Checking if note exists: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:38:00,133 | INFO | NotesPage | Note found: DELETE-a4ca9e10-adf2-4943-a8d9-d89b4f2bb576
2026-05-06 23:38:00,133 | INFO | test_api_to_ui_validation | Note created successfully
